questionID,question,answer,transcript,typeID
Q73,"['Complete the table', 'Write NO MORE THAN THREE WORDS AND/OR A NUMBER for each answer.', 'Method of preservation             Advantage                          Disadvantage', 'Ultra-high temperature (UHT milk) 33 __________                        Spoils the taste', 'Canning                           Inexpensive                        Risk of 34 __________', 'Refrigeration                     Stays fresh without processing     Requires 35 __________', '36 __________                     Effective                          Time-consuming', 'Drying                            Long-lasting, light and 37 __________ Loses nutritional value']","['33. lasts longer/lasts much longer', '34. food-poisoning/poisoning', '35. electricity/electricity supply/supply of electricity/power', '36. chemical preservation/add (adding) chemicals/using chemicals', '37. cheap to store']","Lecturer: In the 1870s the French scientist, Louis Pasteur, showed that micro-organisms in food could be destroyed by raising the temperature of the food - a process now known as pasteurisation. This involves heating milk to just 65°C for 30 minutes. A new method, the ultra-high temperature or UHT process, involves heating milk to 150°C for three seconds. The advantage of treating milk in this way is that it lasts much longer [33] though I tend to feel, and I'm sure many of you would agree, that taste is somewhat sacrificed in the UHT process.
Tin cans were first used in the early 1800s to store and preserve food. Just as they are now, the cans were tin-plated, steel containers and the process had the advantage of being cost effective. Unfortunately, however, there were many early cases of food-poisoning [34] because the canning process was not fully understood at that stage. We now know the exact temperature and length of time each food needs for proper preservation which has greatly reduced the risk of food-poisoning.
People living in cold climates often preserved food by burying it in the snow and the Romans knew all about the advantages of packing food in ice but for most people this was not an option until the invention of the refrigerator in 1834. Today, however, refrigeration is the most important means of preserving food because the food stays fresh without needing to be treated. However, refrigeration requires an electricity supply and unfortunately if the power goes off, so does the food [35]!
A variety of chemicals can be added to food and you'll find their names listed on the labels of cans and bottles. Salt is probably the oldest of all the chemical preservatives and was used by many ancient civilisations for many years. Sugar also acts as a preservative and is used to preserve jams in much the same way that vinegar is used to pickle foods. Chemical preservatives are effective [36] but they do not suit all foods and the processes involved are time- consuming.
Another method of preserving food is by drying it. Most foods are 75% to 90% water so if you remove the water the micro-organisms simply can't survive. When food is dried it not only lasts a long time but it also becomes much lighter which is a big advantage as this makes it cheap to store [37], though some people argue that valuable nutrients are lost in the process. Early methods for drying food involved cutting it into strips and hanging it in the sun or over fires. But there are now a number of more modern methods which involve the use of recent technology. One of these is known as roller drying and it's a highly effective way of making dried foods from liquids, such as soup.",Table Completion
Q74,"['Label the diagram', 'Write NO MORE THAN THREE WORDS AND/OR A NUMBER for each answer.', '38 __________', '39 __________', '40 __________']","['38. (hot) soup', '39. (heated) belt', '40. dry powder']","Lecturer: Have a look at this diagram to see how it works. Well, first of all the hot soup is poured in at one end [38] — here. The liquid spreads to form a thin layer on a heated belt [39]. The liquid dries as it moves along. By the time it reaches the end of the belt, all the water has evaporated leaving only dry powder [40]. A blade then scrapes the dried material off the roller and captures it in powder form . All you have to do is add boiling water and you have your hot soup back again, ready to drink!",Note Completion
Q75,"[{'question_number': '1', 'question_text': 'What kind of course is the man seeking?', 'options': {'A': 'Daytime', 'B': 'Evenings', 'C': 'Weekends'}}, {'question_number': '2', 'question_text': 'How long does the man want to study?', 'options': {'A': '12 weeks', 'B': '6 months', 'C': '8 months'}}, {'question_number': '3', 'question_text': 'What proficiency level is the student?', 'options': {'A': 'Beginner', 'B': 'Intermediate', 'C': 'Advanced'}}, {'question_number': '4', 'question_text': 'When does the man want to start the course?', 'options': {'A': 'March', 'B': 'June', 'C': 'September'}}]","['B', 'A', 'B', 'C']","Oh! I couldn't manage full time as I work every day but evenings would be fine [1] and certainly preferable to weekends. We have a 12-week intensive course three hours three nights a week - that's our crash course [2]! I think the crash course would suit me best [2] as I'll be leaving for Japan in six months time. I'd probably be at the lower intermediate level [3] - as I did some Japanese at school but that was ages ago. Right, well the next Level Two course begins on Monday 12th September - there are still some places on that one - otherwise you'd have to wait until January or March. No - I'd prefer the next course [4].",T007
Q76,"[{'question_number': '5', 'question_text': 'Name: Richard _________'}, {'question_number': '6', 'question_text': 'E-mail address: __________ @hotmail.com'}, {'question_number': '7', 'question_text': 'Date of birth: __________ 1930'}, {'question_number': '8', 'question_text': 'Reason for studying Japanese: __________'}, {'question_number': '9', 'question_text': 'Specific learning needs: __________'}, {'question_number': '10', 'question_text': 'Place of previous study (if any): __________'}]","['Hagerty', 'ricky45', '29th February', 'business', 'conversation/to communicate', '(at) school']","No. H-A-G-E-R-T-Y [5] It's ricky45 - that's one word R-I-C-K-Y-4-5 [6], at hotmail dot com. I was born on 29th February 1980 [7]. My company's sending me to Japan for two years [8]. Alright - I'll put down ' Business' [8]. No. But I will need to be able to communicate with people [9] on a day-to-day basis. OK so I'll put down ' conversation '. Three years at school [10].",T002
Q77,"[{'question_number': '11', 'question_text': 'The story illustrates that dogs are 11 __________ animals.'}, {'question_number': '12', 'question_text': 'The people of the town built a 12 __________ of a dog.'}]","['loyal', 'statue']","Dogs have earned themselves a reputation over the centuries for being extremely loyal [11]. Just outside the country town of Gundagai, is a statue built to commemorate a dog [12] -",T009
Q78,"[{'question_number': '13', 'question_text': 'Herd sheep and __________'}, {'question_number': '14', 'question_text': 'Confident and __________'}, {'question_number': '15', 'question_text': 'Training paid for by __________'}, {'question_number': '16', 'question_text': 'Guard dogs and __________ dogs'}, {'question_number': '17', 'question_text': 'Dogs and trainers available through __________'}, {'question_number': '18', 'question_text': 'Need to really __________'}, {'question_number': '19', 'question_text': 'In Sydney they catch __________ a month'}, {'question_number': '20', 'question_text': 'Happy working __________'}]","['count', 'gentle nature', 'donations/donors', 'search and rescue', '(international) database', 'love their food/love food/love eating', '80 people', 'in a team']","Some farmers say that their dogs are so smart that they not only herd sheep, they can count them [13], too! Guide dogs, usually Labradors, need to be confident enough to lead their owner through traffic and crowds but they must also be of a gentle nature [14]. It costs a great deal of money to train a dog for this very valuable work but the Guide Dog Associations in the UK, America and Australia receive no government assistance so all the money comes from donations [15]. German shepherds make excellent guard dogs and are also very appropriate as search and rescue [16] dogs working in disaster zones after earthquakes and avalanches. And so that they can be sent anywhere in the world to assist in disaster relief operations, effective dogs and their trainers are now listed on an international database [17]. In order to be effective, a good detector dog must have an enormous food drive - in other words they must really love their food [18]. At Sydney airport where there are ten detector dogs working full time, they stop about 80 people a month [19] trying to bring illegal goods into the country. Huskies are well adapted to harsh conditions and they enjoy working in a team [20].",T001
Q79,"[{'question_number': '21', 'question_text': 'Louis Braille was blinded as a child in his __________'}, {'question_number': '22', 'question_text': 'Braille invented the writing system in the year __________'}, {'question_number': '23', 'question_text': 'A military system using dots was called __________'}]","[""father's workshop"", '1824', 'night writing']","Well... he wasn't born blind, but he lost his sight at the age of three as the result of an accident in his father's workshop [21]. Louis Braille then went to Paris to the National Institute for Blind Children and that's where he invented his writing system at the age of only 15 in 1824 [22] while he was at the Institute. When he first went to Paris he heard about a military system of writing using twelve dots. This was a system invented by an enterprising French army officer and it was known as 'night writing' [23]",T009
Q80,"[{'question_number': '24', 'question_text': 'Which diagram shows the Braille positions?', 'options': {'A': 'oooo\noooo\noooo', 'B': 'oo\noo\noo', 'C': 'ooo\nooo'}}, {'question_number': '25', 'question_text': 'What can the combined dots represent?', 'options': {'A': 'both letters and words', 'B': 'only individual words', 'C': 'only letters of the alphabet'}}, {'question_number': '26', 'question_text': 'When was the Braille system officially adopted?', 'options': {'A': 'as soon as it was invented', 'B': 'two years after it was invented', 'C': 'after Louis Braille had died'}}, {'question_number': '27', 'question_text': 'What is unusual about the way Braille is written?', 'options': {'A': 'It can only be written using a machine.', 'B': 'The texts have to be read backwards.', 'C': 'Handwritten Braille is created in reverse.'}}]","['B', 'A', 'C', 'C']","Braille numbered the dot positions 1-2-3 downward on the left and 4-5-6 downward on the right [24] . For instance, the first 10 letters of the alphabet are formed using dots 1, 2, 4 and 5. But Braille also has its own short forms for common words [25]. the system was not officially adopted until 1854, two years after Braille's death [26]. Well, you can write it by hand on to paper with a device called a slate and stylus but the trick is that you have to write backwards [27], for example from right to left so that then when you turn your sheet over, the dots face upwards and can be read like English from left to right.",T007
Q81,"[{'question_number': '28', 'question_text': '__________'}, {'question_number': '29', 'question_text': '__________'}, {'question_number': '30', 'question_text': '__________'}]","['mathematics/maths', 'science', 'music']","For instance, in 1965 they created a form of Braille for Mathematics [28]. And there's also a version for scientific notation [29]. Oh and yes, I almost forgot, there is now a version for music [30] notation as well.",T011
Q82,"[{'question_number': '31', 'question_text': 'Question: Can babies remember any __________'}, {'question_number': '32', 'question_text': 'some __________'}, {'question_number': '33', 'question_text': 'Re-introduce mobile between one and __________ later.'}, {'question_number': '34', 'question_text': '3 months __________'}, {'question_number': '35', 'question_text': '2 years __________'}]","['(particular) events', 'string', '14 days', '(a) fortnight/2 weeks/two weeks', 'six months']","One of the first questions that we might ask is - do babies have any kind of episodic memory, can they remember particular events [31]? It's quite simple and involves a baby, in its cot, a colourful mobile and a piece of string [32]. Then you remove the mobile for a time and re-introduce it some time from one to fourteen days later [33]. you can see that what is observed shows that two-month-old babies can remember the trick for up to two days and three-month-old babies for up to a fortnight [34]. And by the time they are two, some children's memories will stretch back over six months [35],",T011
Q83,"[{'question_number': '36', 'question_text': 'Research questions: Is memory linked to __________ development?'}, {'question_number': '37', 'question_text': 'Can babies __________ their memories?'}, {'question_number': '38', 'question_text': 'c. __________'}, {'question_number': '39', 'question_text': 'Adults 70% __________'}, {'question_number': '40', 'question_text': '6-year-olds Just under 70% __________'}]","['language', 'retrieve/recall/recover', '(an) argument', '70%', '40%']","Well, one theory accounting for all of this - and this relates to the next question we might ask - is that memory develops with language [36]. Though they may be capable of storing memories, do they have the ability to retrieve them [37]? To add a third stage and make the recall more demanding, this 'accident' was then followed by an argument [38]. In a memory test the following day, the adults and the nine-year-olds scored an average 70% [39] and the six- year-olds did only slightly worse. In a retest five months later, the pattern was very different. The adults' memory recall hadn't changed but the nine-year-olds' had slipped to less than 60% and the six-year-olds could manage little better than 40% recall [40].",T009
